geoid,CensusTract,Urban tract,Population tract total,Housing units total,Group quarters tract with high share,Group quarters tract population residing in number,Group quarters tract population residing in share,Low income and low access tract measured at 1 mile for urban areas and 10 miles for rural areas,Low income and low access tract measured at 1/2 mile for urban areas and 10 miles for rural areas,Low income and low access tract measured at 1 mile for urban areas and 20 miles for rural areas,Low income and low access tract using vehicle access or low income and low access tract measured at 20 miles,Vehicle access tract with low vehicle access,Low income tract,Tract poverty rate,Tract median family income,Low access tract at 1 mile for urban areas and 10 miles for rural areas,Low access tract at 1/2 mile for urban areas and 10 miles for rural areas,Low access tract at 1 mile for urban areas and 20 miles for rural areas,Low access tract at 1/2 mile,Low access tract at 1 mile,Low access tract at 10 miles,Low access tract at 20 miles,Low access tract using vehicle access and at 20 miles  in rural areas,Low access population at 1 mile for urban areas and 10 miles for rural areas number,Low access population at 1/2 mile for urban areas and 10 miles for rural areas number,Low access population at 1 mile for urban areas and 20 miles for rural areas number,Low access low-income population at 1 mile for urban areas and 10 miles for rural areas number,Low access low-income population at 1/2 mile for urban areas and 10 miles for rural areas number,Low access low-income population at 1 mile for urban areas and 20 miles for rural areas number,Low access population at 1/2 mile number,Low access population at 1/2 mile share,Low access low-income population at 1/2 mile number,Low access low-income population at 1/2 mile share,Low access children age 0-17 at 1/2 mile number,Low access children age 0-17 at 1/2 mile share,Low access seniors age 65+ at 1/2 mile number,Low access seniors age 65+ at 1/2 mile share,Low access White population at 1/2 mile number,Low access White population at 1/2 mile share,Low access Black or African American population at 1/2 mile number,Low access Black or African American population at 1/2 mile share,Low access Asian population at 1/2 mile number,Low access Asian population at 1/2 mile share,Low access Native Hawaiian or Other Pacific Islander population at 1/2 mile number,Low access Native Hawaiian or Other Pacific Islander population at 1/2 mile share,Low access American Indian or Alaska Native population at 1/2 mile number,Low access American Indian or Alaska Native population at 1/2 mile share,Low access Other/Multiple race population at 1/2 mile number,Low access Other/Multiple race population at 1/2 mile share,Low access Hispanic or Latino population at 1/2 mile number,Low access Hispanic or Latino population at 1/2 mile share,Vehicle access housing units without and low access at 1/2 mile number,Vehicle access housing units without and low access at 1/2 mile share,Low access housing units receiving SNAP benefits at 1/2 mile number,Low access housing units receiving SNAP benefits at 1/2 mile share,Low access population at 1 mile number,Low access population at 1 mile share,Low access low-income population at 1 mile number,Low access low-income population at 1 mile share,Low access children age 0-17 at 1 mile number,Low access children age 0-17 at 1 mile share,Low access seniors age 65+ at 1 mile number,Low access seniors age 65+ at 1 mile share,Low access White population at 1 mile number,Low access White population at 1 mile share,Low access Black or African American population at 1 mile number,Low access Black or African American population at 1 mile share,Low access Asian population at 1 mile number,Low access Asian population at 1 mile share,Low access Native Hawaiian and Other Pacific Islander population at 1 mile number,Low access Native Hawaiian and Other Pacific Islander population at 1 mile share,Low access American Indian and Alaska Native population at 1 mile number,Low access American Indian and Alaska Native population at 1 mile share,Low access Other/Multiple race population at 1 mile number,Low access Other/Multiple race population at 1 mile share,Low access Hispanic or Latino population at 1 mile number,Low access Hispanic or Latino population at 1 mile share,Vehicle access housing units without and low access at 1 mile number,Vehicle access housing units without and low access at 1 mile share,Low access housing units receiving SNAP benefits at 1 mile number,Low access housing units receiving SNAP benefits at 1 mile share,Low access population at 10 miles number,Low access population at 10 miles share,Low access low-income population at 10 miles number,Low access low-income population at 10 miles share,Low access children age 0-17 at 10 miles number,Low access children age 0-17 at 10 miles share,Low access seniors age 65+ at 10 miles number,Low access seniors age 65+ at 10 miles share,Low access White population at 10 miles number,Low access White population at 10 miles share,Low access Black or African American population at 10 miles number,Low access Black or African American population at 10 miles share,Low access Asian population at 10 miles number,Low access Asian population at 10 miles share,Low access Native Hawaiian and Other Pacific Islander population at 10 miles number,Low access Native Hawaiian and Other Pacific Islander population at 10 miles share,Low access American Indian and Alaska Native population at 10 miles number,Low access American Indian and Alaska Native population at 10 miles share,Low access Other/Multiple race population at 10 miles number,Low access Other/Multiple race population at 10 miles share,Low access Hispanic or Latino population at 10 miles number,Low access Hispanic or Latino population at 10 miles share,Vehicle access housing units without and low access at 10 miles number,Vehicle access housing units without and low access at 10 miles share,Low access housing units receiving SNAP benefits at 10 miles number,Low access housing units receiving SNAP benefits at 10 miles share,Low access population at 20 miles number,Low access population at 20 miles share,Low access low-income population at 20 miles number,Low access low-income population at 20 miles share,Low access children age 0-17 at 20 miles number,Low access children age 0-17 at 20 miles share,Low access seniors age 65+ at 20 miles number,Low access seniors age 65+ at 20 miles share,Low access White population at 20 miles number,Low access White population at 20 miles share,Low access Black or African American population at 20 miles number,Low access Black or African American population at 20 miles share,Low access Asian population at 20 miles number,Low access Asian population at 20 miles share,Low access Native Hawaiian and Other Pacific Islander population at 20 miles number,Low access Native Hawaiian and Other Pacific Islander population at 20 miles share,Low access American Indian and Alaska Native population at 20 miles number,Low access American Indian and Alaska Native population at 20 miles share,Low access Other/Multiple race population at 20 miles number,Low access Other/Multiple race population at 20 miles share,Low access Hispanic or Latino population at 20 miles number,Low access Hispanic or Latino population at 20 miles share,Vehicle access housing units without and low access at 20 miles number,Vehicle access housing units without and low access at 20 miles share,Low access housing units receiving SNAP benefits at 20 miles number,Low access housing units receiving SNAP benefits at 20 miles share,Tract low-income population number,Tract children age 0-17 number,Tract seniors age 65+ number,Tract White population number,Tract Black or African American population number,Tract Asian population number,Tract Native Hawaiian and Other Pacific Islander population number,Tract American Indian and Alaska Native population number,Tract Other/Multiple race population number,Tract Hispanic or Latino population number,Tract housing units without a vehicle number,Tract housing units receiving SNAP benefits number
42039110800,42039110800,0,5053,1904,0,53,1.05,0,0,0,0,0,0,8.7,63885,1,1,0,0,0,1,0,0,931,931,Null,331,331,Null,5053,100,1687,33.39,1264,25.01,743,14.7,4960,98.16,16,0.32,16,0.32,1,0.02,9,0.18,51,1.01,31,0.61,86,4.53,161,8.47,5053,100,1687,33.39,1264,25.01,743,14.7,4960,98.16,16,0.32,16,0.32,1,0.02,9,0.18,51,1.01,31,0.61,86,4.53,161,8.47,931,18.43,331,6.55,242,4.79,139,2.76,914,18.08,1,0.02,3,0.06,1,0.02,1,0.03,11,0.22,5,0.09,8,0.42,29,1.54,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1599,1264,743,4960,16,16,1,9,51,31,86,163
42039110300,42039110300,0,4920,1818,0,155,3.15,0,0,0,1,1,1,15.1,58875,0,0,0,0,0,0,0,1,15,15,Null,7,7,Null,4920,100,1909,38.8,1222,24.84,820,16.67,4811,97.78,34,0.69,5,0.1,3,0.06,7,0.14,60,1.22,32,0.65,190,10.46,293,16.11,4920,100,1909,38.8,1222,24.84,820,16.67,4811,97.78,34,0.69,5,0.1,3,0.06,7,0.14,60,1.22,32,0.65,190,10.46,293,16.11,15,0.31,7,0.14,3,0.06,1,0.02,13,0.26,1,0.02,0,0,0,0,0,0,1,0.03,0,0,1,0.05,1,0.06,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1637,1222,820,4811,34,5,3,7,60,32,177,275
42039111900,42039111900,0,3679,1311,0,0,0,0,0,0,1,1,1,8.7,57083,0,0,0,0,0,0,0,1,Null,Null,Null,Null,Null,Null,3679,100,1342,36.48,1030,28,511,13.89,3637,98.86,15,0.41,4,0.11,2,0.05,0,0,21,0.57,11,0.3,153,11.64,138,10.51,3679,100,1342,36.48,1030,28,511,13.89,3637,98.86,15,0.41,4,0.11,2,0.05,0,0,21,0.57,11,0.3,153,11.64,138,10.51,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1223,1030,511,3637,15,4,2,0,21,11,159,139
42039110502,42039110502,1,3748,1764,0,0,0,0,0,0,0,0,0,10.3,68478,1,1,1,1,1,0,0,0,2600,3160,2600,598,708,598,3160,84.32,708,18.89,576,15.36,711,18.97,3090,82.44,15,0.4,10,0.27,2,0.05,3,0.08,41,1.08,31,0.83,84,4.76,198,11.22,2600,69.38,598,15.95,484,12.91,576,15.36,2535,67.63,15,0.4,10,0.26,2,0.05,2,0.05,37,0.98,29,0.77,74,4.2,161,9.13,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,847,691,873,3668,15,12,2,3,48,35,100,242
42039111600,42039111600,1,4095,1815,0,210,5.13,0,1,0,1,1,1,36,25344,0,1,0,1,0,0,0,1,275,1948,275,220,1468,220,1948,47.58,1468,35.85,382,9.33,186,4.54,1745,42.62,124,3.02,14,0.33,0,0,7,0.17,59,1.43,37,0.9,204,11.24,367,20.23,275,6.73,220,5.38,58,1.41,38,0.94,259,6.32,6,0.15,1,0.02,0,0,0,0,9,0.23,6,0.15,51,2.84,56,3.07,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2695,846,525,3538,340,41,1,12,163,78,739,962
42039111500,42039111500,1,5054,2339,0,48,0.95,1,1,1,1,1,1,21.7,59503,1,1,1,1,1,0,0,1,762,4182,762,302,1765,302,4182,82.75,1765,34.92,953,18.85,603,11.94,3865,76.47,158,3.13,16,0.31,1,0.01,5,0.1,138,2.73,66,1.3,404,17.26,576,24.61,762,15.07,302,5.98,190,3.76,93,1.85,717,14.19,17,0.34,3,0.06,0,0,3,0.06,21,0.42,14,0.28,48,2.04,108,4.62,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2117,1139,726,4659,193,20,1,7,174,79,474,685
42039111400,42039111400,1,4780,2005,0,3,0.06,0,0,0,0,1,0,13.6,75556,1,1,1,1,1,0,0,1,4112,4779,4112,1000,1419,1000,4779,99.97,1419,29.69,1045,21.86,800,16.73,4578,95.77,92,1.92,28,0.59,1,0.02,5,0.1,75,1.57,55,1.15,169,8.43,359,17.9,4112,86.02,1000,20.92,845,17.69,716,14.98,3980,83.26,59,1.24,21,0.43,0,0,5,0.1,47,0.98,43,0.9,112,5.6,310,15.48,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1281,1045,800,4579,92,28,1,5,75,55,146,337
42039110202,42039110202,0,4598,1396,0,1055,22.94,0,0,0,0,1,0,15.2,61118,0,0,0,0,0,0,0,1,101,101,Null,33,33,Null,4598,100,1595,34.7,898,19.53,537,11.68,4168,90.65,340,7.39,11,0.24,2,0.04,11,0.24,66,1.44,111,2.41,105,7.54,260,18.63,4598,100,1595,34.7,898,19.53,537,11.68,4168,90.65,340,7.39,11,0.24,2,0.04,11,0.24,66,1.44,111,2.41,105,7.54,260,18.63,101,2.19,33,0.72,23,0.49,17,0.38,101,2.19,0,0,0,0,0,0,0,0,0,0,0,0,2,0.16,7,0.5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1228,898,537,4168,340,11,2,11,66,111,117,282
42039111800,42039111800,1,5630,2491,0,0,0,0,0,0,0,0,0,8.3,60417,1,1,1,1,1,0,0,0,2988,4521,2988,673,1072,673,4521,80.31,1072,19.05,941,16.71,961,17.07,4370,77.62,43,0.76,50,0.88,1,0.02,7,0.13,50,0.9,29,0.52,99,3.96,140,5.61,2988,53.07,673,11.95,628,11.15,602,10.7,2924,51.94,25,0.45,14,0.24,0,0,4,0.08,20,0.35,19,0.34,47,1.88,91,3.63,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1363,1158,1210,5426,61,61,1,9,72,42,129,174
42039110900,42039110900,0,3098,1186,0,0,0,1,1,0,0,0,1,12.2,57625,1,1,0,0,0,1,0,0,744,744,Null,239,239,Null,3098,100,1135,36.63,757,24.44,480,15.49,3055,98.61,7,0.23,1,0.03,0,0,10,0.32,25,0.81,15,0.48,43,3.61,143,12.02,3098,100,1135,36.63,757,24.44,480,15.49,3055,98.61,7,0.23,1,0.03,0,0,10,0.32,25,0.81,15,0.48,43,3.61,143,12.02,744,24.03,239,7.72,179,5.79,110,3.56,739,23.87,3,0.1,0,0,0,0,0,0,2,0.06,6,0.19,7,0.61,34,2.89,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1112,757,480,3055,7,1,0,10,25,15,46,149
42039110100,42039110100,0,6114,2054,0,19,0.31,0,0,0,1,1,1,19.9,50852,0,0,0,0,0,0,0,1,221,221,Null,138,138,Null,6114,100,3106,50.8,1967,32.17,708,11.58,6031,98.64,13,0.21,2,0.03,1,0.02,10,0.16,57,0.93,35,0.57,360,17.54,266,12.97,6114,100,3106,50.8,1967,32.17,708,11.58,6031,98.64,13,0.21,2,0.03,1,0.02,10,0.16,57,0.93,35,0.57,360,17.54,266,12.97,221,3.62,138,2.26,92,1.51,20,0.33,214,3.5,0,0,0,0,0,0,0,0,7,0.12,1,0.01,20,0.98,8,0.37,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3360,1967,708,6031,13,2,1,10,57,35,385,273
42039111200,42039111200,1,2350,988,0,66,2.81,0,1,0,0,0,1,18.7,42465,0,1,0,1,0,0,0,0,Null,1145,Null,Null,568,Null,1145,48.74,568,24.19,270,11.49,254,10.83,1112,47.34,4,0.18,14,0.59,2,0.09,1,0.04,12,0.51,8,0.33,50,5.1,93,9.45,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,995,545,475,2288,9,22,2,2,27,16,109,192
42039111100,42039111100,1,3251,1334,0,347,10.67,0,1,0,0,0,1,31.3,36250,0,1,0,1,0,0,0,0,125,1147,125,64,617,64,1147,35.29,617,18.97,259,7.96,165,5.06,1072,32.97,41,1.25,9,0.28,0,0,2,0.05,24,0.74,23,0.71,98,7.31,126,9.46,125,3.85,64,1.98,32,0.97,18,0.56,119,3.67,3,0.1,0,0,0,0,0,0.01,2,0.06,3,0.09,15,1.1,17,1.29,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1549,675,639,3082,94,18,0,16,41,53,269,372
42039110400,42039110400,0,2978,1228,0,0,0,0,0,0,0,0,0,14.6,61800,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,2808,94.29,1130,37.95,624,20.97,533,17.9,2759,92.64,3,0.11,7,0.24,0,0,15,0.49,24,0.82,17,0.58,57,4.61,159,12.93,1942,65.22,787,26.44,423,14.22,354,11.87,1917,64.39,3,0.1,6,0.2,0,0,6,0.19,10,0.33,12,0.39,48,3.92,106,8.66,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1149,662,569,2924,4,7,0,15,28,22,58,168
42039110501,42039110501,0,1865,811,0,0,0,0,0,0,0,0,0,5.8,68000,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,1858,99.65,504,27,354,18.98,339,18.18,1842,98.79,5,0.27,5,0.27,0,0,2,0.11,4,0.21,10,0.54,29,3.63,60,7.37,1765,94.62,482,25.84,339,18.2,323,17.3,1750,93.85,4,0.22,5,0.26,0,0,2,0.11,3,0.18,9,0.5,27,3.35,56,6.95,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,566,355,340,1849,5,5,0,2,4,10,28,60
42039110600,42039110600,0,2940,1173,0,0,0,0,0,0,0,0,0,7.5,67734,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,2853,97.05,505,17.19,595,20.24,447,15.19,2818,95.87,9,0.31,3,0.1,0,0,1,0.03,22,0.74,12,0.39,30,2.53,152,12.95,2588,88.03,446,15.19,524,17.83,406,13.8,2560,87.09,8,0.26,2,0.08,0,0,1,0.02,17,0.57,10,0.34,28,2.38,138,11.72,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,492,617,465,2905,9,3,0,1,22,13,33,166
42039110201,42039110201,0,3878,1494,0,45,1.16,0,0,0,0,0,0,5.5,75363,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,3878,100,932,24.03,937,24.16,489,12.61,3798,97.94,25,0.64,11,0.28,0,0,8,0.21,36,0.93,25,0.64,52,3.5,104,6.98,3878,100,932,24.03,937,24.16,489,12.61,3798,97.94,25,0.64,11,0.28,0,0,8,0.21,36,0.93,25,0.64,52,3.5,104,6.98,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,902,937,489,3798,25,11,0,8,36,25,54,108
42039110700,42039110700,0,4010,1424,0,424,10.57,0,0,0,0,0,0,9,65662,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,3677,91.7,1124,28.02,847,21.13,665,16.59,3533,88.11,75,1.87,17,0.42,0,0,3,0.07,49,1.22,29,0.73,67,4.72,139,9.78,3007,74.98,883,22.03,739,18.42,577,14.4,2899,72.29,55,1.37,16,0.4,0,0,2,0.06,35,0.87,19,0.48,56,3.92,114,8.03,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1049,928,713,3852,83,17,0,3,55,31,78,165
42039111700,42039111700,0,4708,1477,0,1434,30.46,0,0,0,0,0,0,12.4,82826,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,4708,100,938,19.91,664,14.1,796,16.91,4382,93.08,156,3.31,87,1.85,1,0.02,13,0.28,69,1.47,65,1.38,68,4.62,121,8.22,3066,65.13,757,16.08,559,11.87,687,14.59,2871,60.99,92,1.96,49,1.04,1,0.02,6,0.12,47,1,39,0.82,58,3.93,102,6.88,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,732,664,796,4382,156,87,1,13,69,65,60,110
42039111300,42039111300,0,5662,2226,0,14,0.25,0,0,0,0,0,0,8.2,64770,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,4724,83.43,1183,20.89,1099,19.4,734,12.97,4651,82.14,17,0.3,8,0.14,1,0.02,9,0.16,38,0.68,21,0.36,53,2.4,204,9.16,4191,74.02,1026,18.13,969,17.12,647,11.43,4131,72.96,16,0.29,3,0.06,1,0.02,9,0.16,30,0.53,18,0.32,44,1.95,181,8.14,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1503,1327,913,5572,19,11,1,9,50,29,76,242
42039112002,42039112002,0,1410,675,0,0,0,0,0,0,0,0,1,7.7,54219,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,1410,100,408,28.94,221,15.67,391,27.73,1387,98.37,5,0.35,1,0.07,0,0,3,0.21,14,0.99,3,0.21,31,4.63,84,12.46,1410,100,408,28.94,221,15.67,391,27.73,1387,98.37,5,0.35,1,0.07,0,0,3,0.21,14,0.99,3,0.21,31,4.63,84,12.46,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,373,221,391,1387,5,1,0,3,14,3,29,79
42039112001,42039112001,0,2541,1110,0,2,0.08,0,0,0,0,0,1,11.1,59167,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,2541,100,783,30.83,474,18.65,552,21.72,2511,98.82,2,0.08,7,0.28,0,0,4,0.16,17,0.67,14,0.55,51,4.55,138,12.46,2541,100,783,30.83,474,18.65,552,21.72,2511,98.82,2,0.08,7,0.28,0,0,4,0.16,17,0.67,14,0.55,51,4.55,138,12.46,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,645,474,552,2511,2,7,0,4,17,14,47,129
42039111000,42039111000,0,2403,1005,0,0,0,0,0,0,0,0,0,17.1,60625,0,0,0,0,0,0,0,0,Null,Null,Null,Null,Null,Null,2238,93.14,679,28.27,454,18.89,407,16.92,2203,91.68,9,0.39,12,0.5,0,0,3,0.12,11,0.45,17,0.71,30,2.98,140,13.91,2011,83.69,628,26.12,406,16.88,368,15.32,1981,82.43,8,0.33,12,0.48,0,0,3,0.12,8,0.32,11,0.45,25,2.45,126,12.53,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,842,489,437,2366,10,13,0,3,11,18,35,163